Sample,EquilibriumCount,StableEquilibriumCount,HasPhysicalBistability,LowerFoldSodium0,UpperFoldSodium0,UpperFoldSodium02,SodiumFoldChange,SodiumComparisonAvailable,SodiumDirectionPreserved,UnexpectedStability,OscillatoryInstability,UnexpectedFoldGeometry,alphaMultiplier,betaMultiplier,kaMultiplier,r0Multiplier,krMultiplier,KrMultiplier,prMultiplier,KsMultiplier,nsMultiplier,fminMultiplier,KfMultiplier,nfMultiplier,gzMultiplier,kzMultiplier,KzMultiplier,nzMultiplier
43,3,2,1,-0.181393076362276,0.610272971053021,0.392788995597301,-0.21748397545572,1,1,0,0,0,0.815137069407679,1.09590230068131,1.17828398327179,1.0315688421625,0.840659372271483,1.06898856324711,1.18614505380964,0.977146969919472,0.924233030270141,0.875207762687341,1.18988887912035,0.886366456700659,1.12225120354466,1.11320715241228,1.18788589029255,1.0294125914428
44,3,2,1,-1.70681600962749,0.208987299438512,0.118728959774807,-0.090258339663705,1,1,0,0,0,1.13498885527049,1.02557135863034,0.842730382059427,0.983259425990088,0.877660064675851,1.16893467596946,1.03521438474916,0.822935827978262,1.0985265721495,1.00665766968085,0.974982694587414,1.13401716293196,1.0657941276432,0.855632258169991,1.06830927896877,0.993382516629574
45,3,2,1,-0.557197693266009,0.444746371385711,0.278133744830304,-0.166612626555407,1,1,0,0,0,0.957444905830078,1.15381501469584,1.02216505597202,1.15310525174706,0.995868297697173,1.13591482966691,1.16625720862699,1.06028796514858,1.01209368304707,0.839447989813735,0.989739955836211,0.829456987499455,0.960127030532285,0.944300791463662,1.18199002676845,0.908868249097827
46,3,2,1,-0.774972298081777,0.281562755931849,0.15993067131748,-0.121632084614369,1,1,0,0,0,0.915800594175688,0.851632168429619,0.878839295259291,0.858939157077502,1.05027960600516,0.809897623700889,1.04508870429313,0.807221011469068,0.933900497563914,1.19766134054951,0.931348716314826,1.13150462475955,0.983521876200066,1.15651720153786,1.1176812664091,1.05169584325591
47,3,2,1,-0.828630615642609,0.242008386022041,0.10533541820606,-0.136672967815981,1,1,0,0,0,1.06537538359456,1.11089083751828,0.86039121520889,1.00518868864161,1.17701030179597,0.823285400844526,0.850307976925552,1.01749704535947,0.918521563602438,1.19777365106674,1.0143312450644,1.14598486320884,0.906643033257106,1.06868058750409,0.876276337904721,0.805953478670754
48,1,1,1,0.0777791690682192,0.611157804689588,0.366335270554401,-0.244822534135187,1,1,0,0,0,0.926472470818789,0.886661529195243,1.18190861272326,1.15710361483559,1.06520638552279,1.18025103675655,0.898496036800387,1.15756076314461,0.834943724078557,1.02460503203946,0.954915388908804,1.17537180481034,0.839906657208611,1.1432185262265,1.09697872577571,0.949170876546435
49,3,2,1,-1.12094930300736,0.435254759834176,0.261496648807636,-0.17375811102654,1,1,0,0,0,0.849643557185047,1.00352562294414,0.895937703901743,0.877905911689626,0.815181894796771,1.08161129836907,0.855819478528167,1.13432066859537,1.18616356237343,1.17187002296324,0.858592616971267,1.1841941690599,1.01062387504531,0.830624603877353,1.04883602118624,0.831326666894057
50,3,2,1,-0.760468122228491,0.343238423965868,0.174248470254157,-0.168989953711711,1,1,0,0,0,0.923203845847109,1.13649565135767,1.12882343864006,0.926273370197986,1.04178774002362,0.956181918039238,1.02754026888151,0.844491498173152,0.991112475820443,1.0731826466943,0.958069528591016,0.945205086085475,0.970506007699218,1.1464350007692,0.806674633352121,1.12143406224077
51,3,2,1,-0.768623119535977,0.459493645832251,0.283436434881464,-0.176057210950786,1,1,0,0,0,1.04784301989817,0.995833294774633,1.10200239436245,1.18796558023365,1.00496343074945,1.1831810201766,0.996893969425366,1.10799368823222,1.00001460925696,1.07417150708009,1.13973424094717,1.00476657108095,1.14225454996636,1.13617170889451,0.924839701112269,1.09705667822881
52,3,2,1,-0.721877457904261,0.475619250031423,0.300086265170562,-0.175532984860861,1,1,0,0,0,0.812435850385525,1.01796801243061,1.01488632354174,1.01836869304034,0.850463262805553,0.885987709878872,0.867565348414366,1.02513697555678,1.13815083220816,0.965452069534585,0.928200264265848,1.17870087074525,1.07403186297815,1.01870396929863,1.14507319964205,0.995847181269916
53,3,2,1,-0.93204694369523,0.377677938393366,0.184693867509199,-0.192984070884167,1,1,0,0,0,1.14286776861336,1.15008531629447,1.16690843441,1.04560818810808,1.06040149420456,1.15898274555992,1.12128292469179,1.07395570968811,0.824265169341947,1.10927232168989,0.919609295209764,1.10189806460723,1.06542093848136,0.994150724694967,0.93913391973295,0.859489071783052
54,3,2,1,-1.04068625437111,0.37776228430486,0.251804089885845,-0.125958194419016,1,1,0,0,0,1.12263434271498,0.922146644542846,1.03222172654472,0.869163801848705,1.04416696331828,1.01281424327341,0.970487982694101,0.98822883546898,1.18994165757513,1.05027168506925,0.911796046352512,1.14030657126502,0.818911025527984,0.856302436362227,1.01231134515147,1.17550945780364
55,3,2,1,-1.31005711973399,0.311067132361387,0.172400064883041,-0.138667067478346,1,1,0,0,0,1.17936153985029,0.99570117686131,1.13593203542091,0.806363268227256,0.882258193203005,0.865726891599296,1.17863199151585,0.900400456631006,0.937279191469895,1.14385168774078,1.17592468162951,1.10257047000961,1.10416157321958,0.95554226863017,0.87016230388232,1.15367215102771
56,3,2,1,-1.45597984144238,0.291451302521463,0.185232815865949,-0.106218486655514,1,1,0,0,0,1.01254105524123,0.810471460264232,0.816733664676175,0.863442678069284,0.927146035210635,1.11625689805565,1.17778743290077,0.865151096228583,0.956385306001854,0.84762527287374,1.17432056885633,1.03923019230758,1.12941361021453,0.86647368406126,1.18542661460027,0.983119348696869
57,3,2,1,-0.345411813818395,0.500336197018301,0.2934100216289,-0.206926175389401,1,1,0,0,0,0.845272208247675,1.11024448821604,0.963567867182657,1.13048199682942,0.921732124383386,0.926208448245416,0.813099545334881,1.14863899560121,0.891336888904076,1.14680493869825,1.13053652037975,0.95401908071618,1.03618485758167,1.04742529576394,1.16904660351902,1.02785998035258
58,3,2,1,-1.02280145981379,0.446041301851262,0.288666841389648,-0.157374460461614,1,1,0,0,0,0.877535759543925,0.876298518185779,0.911267013781574,0.86037107582897,1.14969147976115,1.0306240512187,1.1697461478487,1.01433032323453,1.01875786434921,1.18929100528003,1.10083710510854,0.988223664925219,0.903302221922061,0.813469205227725,1.00093702657069,1.0752972826612
59,3,2,1,-0.938294361404436,0.408859660239521,0.249496973303595,-0.159362686935926,1,1,0,0,0,0.840239702780437,1.1145155350297,0.93958553191956,1.01381043523348,1.08740732623863,0.811658179607928,0.80721920969082,1.01515857482136,1.11155686453834,1.18033118049138,1.09922932225425,1.11996060854021,0.988900064863963,0.976779105246738,0.948711157320224,1.1896869064664
60,3,2,1,-0.929784526064008,0.376518196864108,0.190248129539402,-0.186270067324706,1,1,0,0,0,1.01126828338062,1.17381415341165,1.15711714941765,0.978312462937573,0.813591844186524,1.10008447127622,1.17845538212439,0.992892521761423,1.00926165065297,0.970176543903253,0.870752364278164,1.0440624053129,0.918179079576128,0.972039829177261,0.823629304747582,1.13340516691526
61,3,2,1,-0.751702821186141,0.481788238485311,0.294725023058187,-0.187063215427124,1,1,0,0,0,0.878121903429106,1.15656917112468,1.13470862712975,0.958487189772594,1.1838823072113,1.08912704192506,1.02106807304277,0.884014184152009,0.848072685733472,0.829015742175432,1.19372624000692,0.895421141840933,1.1852984771933,1.04660954160445,1.07813627027493,1.18195738728472
62,3,2,1,-1.50928077300417,0.29627174779745,0.135415235640751,-0.160856512156699,1,1,0,0,0,1.11185664339077,0.93395790720538,1.13622903626968,1.03538145445431,0.888533024843485,1.00978030958641,0.872343603853871,0.915589080258712,0.902742846512468,0.948814978192132,0.96372726255131,1.02485276363735,1.13745790903457,0.935740351567013,0.843117178233358,1.15393870214462
63,3,2,1,-0.869282608817227,0.40030810765796,0.256997926575832,-0.143310181082128,1,1,0,0,0,0.964475716059134,0.862226855901118,1.16438133264045,1.19612767029332,1.03883640691093,1.13896122244646,0.865282357201372,0.841925897478755,1.1495589072904,1.10585568017634,0.929471421140493,1.14993708231777,1.04699049947657,1.16728040876068,0.980556464465546,1.18901123425698
64,3,2,1,-0.583216712545196,0.344629724891909,0.219657169771769,-0.12497255512014,1,1,0,0,0,0.948574175511701,0.832194921175919,0.915858460464623,0.86810769578719,1.10172578208822,1.17874746568605,0.861487296137796,0.85153267779115,0.963180407245797,0.864397078181092,1.10267923246866,1.00005421401795,0.884730680276602,1.14522108119267,1.06227365040128,1.06953864067452
65,3,2,1,-1.08388550720137,0.256224677864697,0.12640257480412,-0.129822103060577,1,1,0,0,0,1.00435150953382,1.022932026109,0.918326057466973,1.06822128405546,0.851402881251326,0.828502416539027,0.968208803002695,0.910509376733011,0.929687340764695,0.949123876475983,1.11421180768029,1.00785680618846,1.05786499287677,0.958368289011336,1.09958766770357,0.978690755235043
66,3,2,1,-0.842330376046758,0.302817388389938,0.160795062528094,-0.142022325861845,1,1,0,0,0,0.880193356004057,1.16975311584668,0.846078914794007,1.09520425936427,0.837467399253258,1.14182897369315,0.876018093046697,1.01031865741818,1.18187999406533,0.878270537874411,0.958559973271109,1.10818035550371,0.970301584409805,1.18863994734632,0.815942673846872,1.13746727250621
67,3,2,1,-0.585333928430795,0.439943894435866,0.263715464585675,-0.17622842985019,1,1,0,0,0,0.946763119509854,0.99873044068778,0.893697964489983,0.823626800802863,1.11158942996045,0.935763405429753,1.15787136436465,1.1886129889188,0.998807886386361,1.12148676605023,0.947348828644743,1.15409587913911,0.919980523843052,1.15331258935861,0.881330531451863,1.03357985645028
68,3,2,1,-1.27849335693621,0.449600998822739,0.275575046211121,-0.174025952611618,1,1,0,0,0,1.04380973915516,0.872835005830578,1.02682154476304,0.888170929421623,0.818242146753115,1.13227610417224,1.11567510661129,1.1725485678534,1.13379441468713,1.00259554997611,0.807456340243158,0.988878825801238,1.15678687060629,0.931862729712635,1.01971772140447,0.985690530649177
69,3,2,1,-0.895228724947136,0.418743638871576,0.251528015236704,-0.167215623634872,1,1,0,0,0,0.871375173257242,1.0048277048762,1.0353477773103,0.83142727215828,1.0157480129786,1.17006080918797,0.910744697657429,0.909362283243146,1.01720908472554,0.847954429095154,0.966846882632799,1.0545357437015,0.945639678070235,0.958901573209056,0.939765109423275,1.00918011500308
70,3,2,1,-1.23206841739385,0.256318688024152,0.0418285683775235,-0.214490119646629,1,1,0,0,0,0.895941516700463,1.10502064217693,1.14310547667824,1.09745230853309,0.827126903148913,0.916398774546928,1.04974095895394,0.897027132581081,0.837834844595486,0.818286118701659,0.865512481789154,0.901117410259286,1.04588306470133,0.874188215165238,0.820447631600893,0.81581216868065
71,3,2,1,-1.14609616951476,0.298823698249236,0.145099057114295,-0.153724641134942,1,1,0,0,0,1.04280458986614,0.874675922614118,0.890539608585618,1.16715145796254,0.82653420917289,0.862033842271751,1.17040236136249,1.11301342900229,0.908669301464907,0.885344865925208,1.12361019165566,1.01974313516659,0.935535331352245,0.841069239629236,0.912120715292062,1.10311825127259
72,3,2,1,-1.12445391886351,0.404672912312774,0.248660584650538,-0.156012327662236,1,1,0,0,0,1.13200685765296,0.858458654411086,1.19369487339095,0.994280813649109,1.05634133730222,0.843243621563322,0.865872745193011,1.00875101203456,1.18892226233955,0.927031317708853,0.892226743603024,1.17964339804726,1.16781086844375,1.10970812293995,0.922152058470505,0.983497914443411
73,3,2,1,-1.43716598199673,0.273297030139618,0.118223235594784,-0.155073794544833,1,1,0,0,0,0.850611641193185,0.899492356121809,0.929265534409289,1.11502754835861,1.0609579765502,1.0887858512576,1.07779905651831,0.811399494354278,0.905781494729045,1.02047961361699,0.809703655717108,1.18367417467605,1.1873058939294,0.995135792636973,0.944879015593613,0.957164248524006
74,3,2,1,-0.740718727376347,0.362121988157449,0.217228468057862,-0.144893520099587,1,1,0,0,0,0.969222306920936,0.979454110146805,0.975203422726182,0.931581918129969,0.828122952888782,0.938430796617071,1.11255348378356,0.971899969311342,1.01305430398199,0.951995062358459,1.0941898801025,1.18470118738653,0.885550966923113,0.985255060290271,0.997893361227457,0.961313525105121
75,3,2,1,-1.14795846038875,0.439789619027203,0.275309343379843,-0.16448027564736,1,1,0,0,0,0.914174321817689,1.12209717063264,0.866056578984609,0.882743438726361,0.974516274286239,1.14503809793212,1.09665208864145,1.19349654985941,1.15727020421966,0.803282816314617,1.11950516586881,0.915040027155962,1.15058696216418,0.960035407581295,0.865641457209879,0.901923167267205
76,3,2,1,-1.49587396639002,0.332605569262632,0.200818846408039,-0.131786722854593,1,1,0,0,0,1.19391772109541,1.01995367528496,0.956684298249914,0.96894912811027,0.912994971985987,0.888625072443167,1.16008549234119,1.09361689214423,0.991429542534228,1.12693603485918,0.947140978697415,1.12100421173091,1.18980680967314,0.911429400624992,1.16130335284022,1.15539988786719
77,3,2,1,-0.937882262821724,0.330494038473601,0.174126680076845,-0.156367358396756,1,1,0,0,0,0.84583204658988,1.00631660572797,0.967137495943907,0.974237182951004,1.16585967436594,0.94535108167765,1.05827521056765,0.810864228938389,0.828843263741974,0.877651985376687,1.05345982577352,0.923109519413822,0.888101246338013,0.853270286932703,1.01743209146834,1.07911081818002
78,3,2,1,-0.927408074273671,0.38360905681972,0.22783884956704,-0.155770207252681,1,1,0,0,0,1.06526063398921,0.929344237685243,1.03550761798191,1.06258348479762,1.14599849705286,0.807794124200872,1.07519622704961,1.02369810170031,0.928401860065855,0.834117665098775,1.00373543622003,1.12324104074849,1.15983667998549,1.13931675445036,1.06559263965175,1.13525459758588
79,3,2,1,-0.773295685258936,0.393606491106211,0.274665188212449,-0.118941302893762,1,1,0,0,0,1.04092043127737,0.854629589954236,1.10489704323081,0.928773225402337,1.09023406217873,0.910137792173184,0.957436001334484,0.835146096289842,1.12367932700241,0.958020224227982,1.15340555200474,1.07829114271156,0.990930353326006,1.08865742300205,1.1481688930585,1.1578422966887
80,3,2,1,-0.877465075228589,0.447072990660617,0.276431346895876,-0.170641643764741,1,1,0,0,0,0.988656009478626,1.12552559992532,1.03560173249036,1.15615199124955,1.09709569017784,1.11636687672406,0.878537796413582,1.07795226514678,0.970842996698268,1.16437685538433,1.1131660330274,0.974100012788406,1.07432874325556,0.97803678534382,1.06029700228261,1.10957471320636
81,3,2,1,-0.519106414523668,0.381833263981389,0.212548505609319,-0.16928475837207,1,1,0,0,0,0.876543800606278,1.04053654232316,1.04659368667803,0.865566960909138,0.940724724893843,1.09180078601069,0.817799987562713,0.897099248370703,0.952648767302862,0.9536394969174,0.965591934677061,0.844186959010642,0.89512613492708,1.01704494174869,1.04137627726531,0.859673666611249
82,3,2,1,-0.784720656787313,0.378933578423187,0.242414117618375,-0.136519460804813,1,1,0,0,0,1.15750618752499,1.08230079517536,1.01306855404455,0.873989850091578,1.09161801274181,0.863875120943004,0.991513454934919,1.09158472765264,1.12311565801216,0.879606034888658,0.893164831465664,1.03719001547233,0.859908690201792,1.01916051051612,1.00727399641464,1.19166127802866
83,3,2,1,-0.516891633696235,0.391951466991606,0.210903495259915,-0.181047971731691,1,1,0,0,0,0.951317003025565,1.07766642301374,0.963785799790511,1.05379576697782,1.01362960344996,1.03010460877639,1.03598358273035,1.06952529093806,0.836446179451262,0.920302114185755,0.83040876255217,1.03557737557118,0.809194179556806,0.903135904026633,1.1384373381275,1.05754034239959
84,3,2,1,-0.676210913287127,0.195923919516151,0.0557657739212161,-0.140158145594935,1,1,0,0,0,1.17192890767615,1.17358162080229,1.04537179562125,1.18127733791421,0.824750138151751,0.867968329609165,0.845452622579439,0.921721170665461,0.870436413975298,1.16963986697886,0.862716195772886,0.983704746423181,0.906515130425923,1.12417772595699,1.0326070699659,0.851159010242231
85,3,2,1,-0.706916792145005,0.726683327187208,0.524840487587574,-0.201842839599634,1,1,0,0,0,0.84699545905826,1.11464561826509,1.19504685097985,0.806119610536359,1.17079227615979,1.01777414830087,0.993627321917389,1.09187374397639,1.16730962704951,1.04034225091251,1.14748722777717,1.16433228116294,0.981154371230482,0.865898130727157,1.0593866397593,1.19240130474923
86,3,2,1,-0.97430836527951,0.31611170838621,0.173170769673856,-0.142940938712355,1,1,0,0,0,0.999661433110351,1.00034665142068,0.87510063026471,1.18419442650037,0.96116950321151,0.887941070985058,0.857737846264531,1.12150771226092,1.19435070084833,0.822534388494252,0.897454456486692,0.951240068308051,1.17188636249988,1.14930657126969,1.01313658712301,0.824544785599077
87,3,2,1,-0.757745025307714,0.325096259913621,0.151961467093797,-0.173134792819824,1,1,0,0,0,0.960652325709606,0.948734256655649,0.885971120852557,0.963994406108448,0.90221306559113,0.965655179796485,0.896832858498347,1.10301341997004,0.847237347588118,1.03493760670152,0.90135596544941,0.815721889157665,1.09618339603158,1.04837968444255,1.08744681846509,0.852495413067759
88,1,1,1,0.0566584229196082,0.553716025592421,0.335790803284906,-0.217925222307514,1,1,0,0,0,0.848161335453063,0.809228401105389,1.03284608272974,1.11412097790658,1.08122814370248,1.06009000673321,0.841338320623192,1.09534452970053,0.850564493465425,0.924817647809116,1.09225399577831,0.922152740764692,0.813683874391423,1.18166916287286,1.05290798419286,1.01356008024517
89,3,2,1,-0.259400663033519,0.307317122415646,0.13893154269046,-0.168385579725187,1,1,0,0,0,0.884247564164966,1.16162663990004,0.915288193747294,0.957156738300694,0.861590325410861,0.859337861685547,1.01704812703343,0.976901533587759,0.835023105464404,1.04719432738417,1.03309858635364,0.969052809649216,0.814025146589185,1.11908928605871,1.0617560890526,0.819841054300442
90,3,2,1,-0.595828098027795,0.491425862440595,0.316100285219391,-0.175325577221204,1,1,0,0,0,1.0968604861745,0.810104654485871,1.12943590999403,0.984367480087538,0.818512069019051,1.07964180583691,1.16635312154947,1.18834989979579,1.14433024965727,1.17558201970009,0.840821159038395,0.970115879030381,1.18904505152009,1.16761160082763,1.14475447313552,0.821755476629054
91,3,2,1,-1.10607933686216,0.360376885836739,0.198440059699901,-0.161936826136839,1,1,0,0,0,0.855849989634491,0.879325917632983,0.955795537469729,0.993488415645093,0.81428723852316,0.836301766073876,0.865670752970437,0.983302595556324,1.18537552882557,1.10397607804312,0.85465884524254,0.949391115095022,1.1966715989833,1.14414973602263,0.931740330744898,1.06975647538581
92,3,2,1,-0.789824567029716,0.328742151024357,0.191476092073414,-0.137266058950943,1,1,0,0,0,1.17900407158155,1.00549034666567,1.01417157787943,0.944480856196144,1.01114967191542,1.18668474809937,0.937219433207172,1.0195142487811,1.02863429378393,0.938687573386234,1.02253907590631,0.879075924629552,0.999406143046662,1.16907104461856,0.890991552694903,1.01582257644486
93,3,2,1,-1.49379711557276,0.305642607546747,0.160267130340564,-0.145375477206183,1,1,0,0,0,0.893785566962047,1.00241369539753,0.804372352229268,1.12186329980001,1.00288669931184,0.850396654855824,1.11264416863124,1.05033892339013,0.976240433554644,1.02739487185399,0.874159000666124,0.864165121728018,1.16663263470855,0.849362105003342,1.16157663363005,1.08769394009358
94,3,2,1,-0.789746156252364,0.413507793137468,0.244069363035763,-0.169438430101705,1,1,0,0,0,0.807584905352277,0.853211207434191,1.06033706271575,0.959424588014555,0.980316713746991,1.17226121618054,0.970181332742267,0.804121551183436,0.896394946989697,0.857215788947122,0.817241988306541,1.11686852405942,0.863257255039708,0.827028406376531,1.17849290870225,1.10268559865821
95,3,2,1,-1.0277155852458,0.28387473030457,0.147823645435335,-0.136051084869235,1,1,0,0,0,1.14710052286078,1.04843105737894,1.07490469147601,0.882570038719469,1.00938767117742,1.17714035041075,1.00825832670944,0.862744585129968,1.15884114207702,0.812113704947791,0.829021129305352,0.861496156537233,0.813089921793961,0.913897987090544,0.815041742186588,0.927843141466012
96,3,2,1,-1.05205699410922,0.407110601345564,0.246135772065504,-0.16097482928006,1,1,0,0,0,0.917399494079793,0.819207454469506,1.11076530334893,0.929171632660444,1.10294284938499,1.06493658493739,1.07750392285914,0.820801285208737,0.876741165867476,0.948234693112472,1.10598911868527,1.00045960279475,1.16213512393599,0.991154464981126,1.07048996412414,1.03851972846491
97,3,2,1,-1.22654068198927,0.229290437536743,0.134595763084002,-0.0946946744527415,1,1,0,0,0,1.14655801099663,1.18905101814361,0.907332649208408,1.03838307139621,0.94877775748142,1.19615439596295,1.14570712517125,0.823946929027144,1.09551656301777,1.09677883091059,1.16061261802545,1.12416464991265,0.824189082383712,0.827324387885111,0.929237548849578,0.980052398223249
98,3,2,1,-1.1454338164172,0.226352748239921,0.126731474658348,-0.099621273581573,1,1,0,0,0,1.06314824731638,0.890684419740177,0.811309310998051,0.851880594409998,1.04190254604025,1.19566436874067,0.835134203682424,0.826382258106319,0.994366068906296,1.1067078993462,1.13592952491282,0.887428022325021,0.999949039918043,1.02789022482826,0.920251067502153,1.06792633940369
99,3,2,1,-1.38865455115317,0.319158725870898,0.154364638781076,-0.164794087089822,1,1,0,0,0,1.1544420372736,0.895138612765296,1.18594260348128,1.16914823449106,1.06270994452221,1.13208402697839,1.0030542746422,0.923107928544487,0.889210284097792,1.19577984446895,1.02495643717271,1.01122807054213,1.09069728913293,0.922717169869618,0.803909995125501,1.15204543379028
100,3,2,1,-0.381733036039999,0.441610697594854,0.297505472614954,-0.144105224979901,1,1,0,0,0,1.15335628248248,0.816131458366532,1.11192514178993,1.09626851197588,0.860277978433352,0.901600044622066,1.18217634151121,1.11309008126582,1.14674498831598,0.885931817684056,1.12425669117145,0.894263763446893,0.976961441874463,1.19384228993509,1.09914178668528,0.89688976968375
101,3,2,1,-0.880783879353446,0.299128201693433,0.14921322399568,-0.149914977697753,1,1,0,0,0,1.16097844798694,1.12875818952014,1.02670895558699,1.05829056562793,0.916418648838626,1.16776741416366,0.944293677410196,1.03205621539965,0.933282801859082,1.11655464692844,1.08733549126263,0.935590757187101,1.01738004871571,1.05685490181034,0.876507681852164,0.879218728605213
102,3,2,1,-0.618549833598546,0.438673509230376,0.246714273670552,-0.191959235559825,1,1,0,0,0,0.989531795135448,0.897094025308979,1.17180884613056,0.925013343226674,1.16648117867682,0.838029936845398,1.19253378384998,0.984798094009852,0.88838170946838,1.09770855143446,1.16650323783876,0.801492877710901,1.02697025213404,1.0150146102833,0.887547786679795,1.03368455120157
103,3,2,1,-0.644104428688701,0.274761391687239,0.136598982684145,-0.138162409003093,1,1,0,0,0,0.990683747283821,1.12274307390759,0.977996630207834,0.941692254018327,1.10202738202143,1.0421669786818,0.946627555909986,0.820694297966486,0.814518635762081,1.19543605989467,1.03375572793258,0.996400826675748,0.904477400766762,1.03037169637411,1.08417161391766,0.830250736701809
104,3,2,1,-0.502711297480018,0.486230578068934,0.314854380545686,-0.171376197523248,1,1,0,0,0,0.98753811781748,0.922986815249515,1.14478300829402,0.905252197728944,1.02607231227763,0.884173137679634,0.990316537723708,1.00049770493233,0.996165486785298,0.831137583085694,1.12236578454699,1.02904331305006,0.901705346147187,0.984858199377159,1.06852210187811,0.984696640022906
105,3,2,1,-0.481871278008683,0.461695622068455,0.261261458544842,-0.200434163523613,1,1,0,0,0,0.809085302759379,0.964030923811773,1.12117941022759,0.909485093310194,0.964988655121429,1.1509472055528,0.96248354827501,0.890234170840947,0.899644299323764,1.16707104921949,1.01060460254141,0.824405928989336,1.03634549924259,1.11436985319876,0.989608404360425,0.943652682267498
106,3,2,1,-0.195792723871132,0.510443896518897,0.276263027872857,-0.23418086864604,1,1,0,0,0,0.936670217924253,0.956451047395673,1.10145400784267,0.939827712152687,0.88573463941564,0.927999771645934,0.988684077337564,1.18845755275175,0.845618933388069,1.04915351864502,0.968247664663586,0.997725865017275,0.853197533797108,1.16184564127441,0.913120934904041,1.08957691296699
107,3,2,1,-1.01445793077841,0.265990640519715,0.117183454372338,-0.148807186147377,1,1,0,0,0,0.953745129482922,1.11833846015583,1.02382317297929,1.19838208185728,1.02378189583277,1.14583032203544,1.05239341862396,0.827597904576461,0.928668189906543,1.05980553318671,0.85533284993042,0.869017976541137,1.09333631677119,1.0415171682003,1.02977446374203,0.867972435345165
108,3,2,1,-0.92675817075873,0.295056528872292,0.155327800601617,-0.139728728270675,1,1,0,0,0,1.08829338326175,1.0584918503013,0.872246592068374,0.965711792860394,0.994186029880122,1.05727891259274,0.902507631714061,1.021458185724,0.801545692524176,1.071933554724,1.06276840885202,1.14264678304912,0.929092742818529,0.958659722147389,1.05859526895854,1.09095719930276
109,3,2,1,-0.455114657027649,0.345104478831991,0.224423409900394,-0.120681068931597,1,1,0,0,0,0.993340283987906,1.14798092003761,0.890879345724546,1.1666222245651,1.0427377758211,0.931164476575835,0.881985782371709,1.00726893407881,1.13176653190332,0.896684426239813,1.03085094402492,0.99833808011917,0.846570329472739,1.19460200034408,1.15286339871869,1.18028642940034
110,3,2,1,-1.82996438525029,0.249896511476279,0.129244194667333,-0.120652316808946,1,1,0,0,0,1.12003143292577,0.937638210524987,0.818373639622342,0.916223401233373,0.876662292661507,0.865127761867818,0.911754943758528,1.07369293892878,1.12665338028888,1.18009075391767,1.13390317882437,0.948394602935274,1.11342038878749,0.81268490530329,0.830619615991999,1.12541112451708
111,3,2,1,-1.2472153828984,0.287247781319901,0.180365045480397,-0.106882735839503,1,1,0,0,0,1.17808421719805,1.10431180918386,1.10009991174291,0.840092350115611,0.949168831097556,0.97559217999539,0.894421146483825,0.816663086236238,1.14882354847266,0.878526862412575,1.12848902234086,1.02366060862648,0.91160669356371,0.866307106686947,0.961202600381385,1.09501098021455
112,3,2,1,-1.47977206210892,0.333237995384138,0.175491770564925,-0.157746224819212,1,1,0,0,0,0.874874304322849,0.917605011033786,1.0234223973033,1.03804230498654,1.17764977984945,0.866383511044342,1.14795538579633,0.811778616872065,0.87064008026277,1.02465880466466,0.991864618351261,0.967464619017014,1.10254839689235,0.85684446640852,0.994069897677661,1.19433607757156
113,3,2,1,-0.700937161389166,0.33307546321583,0.176756787586191,-0.156318675629639,1,1,0,0,0,1.0355900660108,0.997117867407433,0.827949967035114,0.848384979685304,0.971817521361087,1.03101510042191,1.15383543311465,1.1564832495205,0.849944787090663,1.15657448522745,0.850089025128042,0.960308681669175,1.18333744377316,1.16753413437728,1.17585524718269,0.836773733049443
114,3,2,1,-1.22518226947095,0.286476276006555,0.119404399941082,-0.167071876065472,1,1,0,0,0,0.931878510685143,0.880689254386998,1.11548789320407,1.12115725231445,0.887853851365543,0.968891627425762,0.954925416229924,0.812480751029944,0.885463633824831,0.998998507585508,0.958416375857097,1.10631160424304,0.942003683642386,0.85261274821103,0.872704182952623,0.950565881674512
115,3,2,1,-1.24506770254251,0.271379100304125,0.136150532092697,-0.135228568211429,1,1,0,0,0,1.07940032033356,1.05330271575737,0.959645668187583,0.811406984269944,1.01755190456854,1.1227763329393,0.849400724020073,0.908852613266209,1.03007101119711,1.0267394004299,0.914826729783191,0.934169331565575,1.01977842783663,0.941517811449724,0.917257615513542,0.813236113603292
116,3,2,1,-0.833114044187093,0.555217603993637,0.37555007167778,-0.179667532315858,1,1,0,0,0,0.884127195559992,0.883349400361427,1.16968209176048,1.01316152219351,1.14504808360171,1.17025109635236,0.848646818371887,0.981562098776499,1.15850302908521,0.811699505796818,0.94420822444776,1.13203677862874,1.12149246818,1.02404284020127,1.07315845573629,0.980293110391858
117,3,2,1,-0.67365243373672,0.360048833797295,0.199201193085386,-0.160847640711909,1,1,0,0,0,1.16671064320664,1.13958996212604,1.16056280799077,0.857646739854632,0.937465627916481,1.08975274359604,0.958081541102921,0.954273810910248,0.809981409503778,1.18687179450967,1.12402594925897,1.01191979007744,1.04308550870331,1.05225948186967,1.08425470839935,0.886079516497302
118,3,2,1,-0.775587518286103,0.494213168108741,0.335625589035731,-0.15858757907301,1,1,0,0,0,0.878247187988954,0.895656653786493,0.872360061063067,0.909634212416882,0.971302577093748,1.05441973340718,0.841709393011753,1.15576315388107,1.09443900382014,1.09200043616901,1.08624307219661,0.996875465089847,1.00430102746928,0.97746005738461,1.11277545654552,1.15382011456704
